smiles,omega
CCOC(=O)c1nc(N)c(=O)n(-c2ccccc2)n1,0.238312
CCOC(=O)c1nn(-c2ccccc2)c(C#N)c1N,0.233132
CCOC(=O)c1oc2ccccc2c1CSc1nnnn1-c1ccccc1,0.219057
CCOC(=O)c1oc2nc(C)c3c(c2c1N)CC(C)(C)OC3,0.228216
CCOC(=O)c1sc(N(C)C)nc1-c1ccccc1,0.216599
CCOC(=O)c1sc(NC(=O)C(CC)Sc2nccn2C)nc1C,0.287285
CCOC(=O)c1sc2nc(N3CCOCC3)c3c(c2c1N)CCC3,0.21159
CCOC(=O)Cc1csc(NC(=O)c2ccc3c(c2)OCO3)n1,0.235206
CCOC(=O)CCNc1n[nH]c(=O)[nH]c1=O,0.281091
CCOC(=O)CN(c1cccc(C(C)=O)c1)S(C)(=O)=O,0.247357
CCOC(=O)CN1C(=O)COc2ccc(C(C)(C)C)cc21,0.234238
CCOC(=O)CSc1nc(=O)cc(N)[nH]1,0.267368
CCOC(=O)CSc1nc(N)c(C#N)c(CC(C)C)c1C#N,0.218988
CCOC(=O)CSc1nc2ccccc2n2cnnc12,0.229693
CCOC(=O)n1c(=O)n(Cc2ccccc2Cl)c2ccccc21,0.235359
CCOC(=O)N1CCN(C(=O)N2CCOCC2)CC1,0.25633
CCOC(=O)N1CCN(C(=O)Nc2ccccc2Cl)CC1,0.242132
CCOC(=O)Nc1ccc(C(=O)Oc2ccccc2)c(O)c1,0.230588
CCOC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCCCC3,0.224329
CCOC(=O)NN=C(C)C=Cc1ccco1,0.238193
CCOC(=O)Oc1ccc2oc(C)c(C(=O)OCCOC)c2c1,0.231275
CCOc1c(Cl)cnn(-c2ccc(C)cc2)c1=O,0.229539
CCOc1cc(C(=O)Nc2ccccc2F)cc(Br)c1OCC,0.216043
CCOc1cc(C=O)ccc1OCCCN1C(=O)NC(C)(C)C1=O,0.250064
CCOc1cc(S(=O)(=O)NC2CCCC2)ccc1Cl,0.232855
CCOc1ccc(C=NNC(=S)Nc2c(C)cccc2C)cc1,0.219135
CCOc1ccc(N2C(=O)c3ccccc3C2=O)cc1,0.239545
CCOc1ccc(N2Cc3ncccc3C2=O)cc1,0.236934
CCOc1ccc(NC(=O)c2ccc(N)cc2)cc1,0.234242
CCOc1ccc(NC(=O)c2cnccn2)cc1,0.250841
CCOc1ccc(NC(=O)CCC(=O)OC)cc1,0.249312
CCOc1ccc(NCC2CCOC(C)(C)C2)cc1,0.249326
CCOc1ccc(S(=O)(=O)N2CCN(C)CC2)c(C)c1C,0.259542
CCOc1ccc(S(=O)(=O)NCc2ccncc2)cc1,0.240145
CCOc1ccc2ccccc2c1CNc1nnnn1CC,0.22616
CCOc1cccc(-c2nn3c(-c4ccco4)nnc3s2)c1,0.224727
CCOc1ccccc1C(=O)Nc1cc(OC)ccc1OC,0.235549
CCOc1ccccc1C(=O)NCCC(=O)O,0.260226
CCOc1nc(C)ccc1-c1noc(-c2ccccn2)n1,0.230439
CCOCCCNC(=S)N1CCC(NC(=O)c2ccco2)CC1,0.259963
CCOCCn1c(SCC)nc2c1c(=O)[nH]c(=O)n2C,0.229453
CCS(=O)(=O)c1nc2ccccc2n1Cc1ccccc1Cl,0.226248
CCS(=O)(=O)N1CCc2cc(OC)c(OC)cc2C1,0.234546
CCSc1cc(N2CCCC2)nc(-c2ccc(F)cc2)n1,0.20634
CCSc1ccccc1C(=O)Nc1cccc(OC)c1,0.225597
CCSc1nc2c([nH]c3ccccc32)c(=O)n1C,0.22999
CCSc1nnc2c(n1)OC(C)(C)Nc1ccccc1-2,0.221643
CCSc1nnc2c(n1)OC1(CCCC1)Nc1ccccc1-2,0.217873
CCSCc1nnc(SCC(=O)c2ccc(OC)cc2)n1C,0.239864
ClC(C=C1)=CC=C1C2=CC=CC3=CN=C(C4=CC=CC=C4)N32,0.206544
ClC(C=C1)=CC=C1C2=CC=NC3=NC=NN23,0.238866
ClC(C=C1)=CC=C1C2=NN(C3=CC=C(C#N)C=C3)N=C2,0.220984
ClC(C=C1)=CC=C1C2=NN(C3=CC=C(Cl)C=C3)N=C2,0.217833
ClC(C=C1)=CC=C1C2=NN(C3=CC=C(F)C=C3)N=C2,0.224662
ClC(C=C1)=CC=C1C2=NN(C3=CC=C(OC)C=C3)N=C2,0.221241
ClC(C=C1)=CC=C1C2=NN(C3=CC=CC=C3)N=C2,0.222928
ClC(C=C1)=CC=C1C2=NN3C=CC=NC3=N2,0.248365
ClC(C=C1)=CC=C1N2N=C(C=N2)C3=CC=C(OC)C=C3,0.220742
ClC(C=C1)=CC=C1N2N=C(C=N2)C3=CC=CC=C3,0.222059
ClC1=CC=C(/C=C/N(C2=CC=CC=C2)C3=CC=CC=C3)C=C1,0.194839
ClC1=CC=C(C=C1)C2=NN=C3N2C=CC=C3,0.243334
ClC1=CC2=C(C=C1)C3=NC(C=CC=C4)=C4N3C5=C2C=CC=C5,0.205759
ClC1=CC2=C(C3=NC=C4N3C2=CC=C4)C=C1,0.2328
Clc1ccc(C(c2nnnn2C2CCCC2)N2CCSCC2)cc1,0.23789
Clc1ccc(CSc2cn3c(n2)CCC3)cc1,0.244226
Clc1cccc(-c2nn3c(-c4ccncc4)nnc3s2)c1,0.218432
Clc1cccc(OCc2nc(-c3ccncc3)no2)c1,0.256239
CN(C(=O)COC(=O)c1sc2ccccc2c1Cl)C1CCCCC1,0.229872
CN(C)C(=O)N1CCC(C(=O)NCc2ccccc2)CC1,0.254351
CN(C)C(C=C1)=CC=C1C2=CC=NC3=NC=NN23,0.227347
CN(C)C(C=C1)=CC=C1C2=NN3C=CC=NC3=N2,0.239322
CN(C)C(C=C1)=CC=C1N2N=CC(C3=CC=CC=C3)=N2,0.220037
CN(C)C1=CC(C)=C(C2=CC=C(C=O)C=C2)C(C)=C1,0.238028
CN(C)C1=CC(C)=C(C2=CC=C(C=O)C=C2)C=C1,0.234892
CN(C)C1=CC(C)=C(C2=CC=C(C=O)C=C2C)C=C1,0.236892
CN(C)C1=CC(CC2)=C(C3=C2C=C(C=O)C=C3)C=C1,0.225778
CN(C)C1=CC=C(C(C=CC(C(C#C)=O)=C2)=C2C3(C)C)C3=C1,0.220936
CN(C)C1=CC=C(C(C=CC(C=C)=C2)=C2C3(C)C)C3=C1,0.21306
CN(C)C1=CC=C(C(C=CC(C=O)=C2)=C2C3(C)C)C3=C1,0.222966
CN(C)C1=CC=C(C=C(C=CC(N(C)C)=C2)C2=N3)C3=C1,0.236666
CN(C)C1=CC=C(C=C1)C2=NN=C3N2C=CC=C3,0.23893
CN(C)C1=CC=C(C2=C(C)C=C(C=O)C=C2)C=C1,0.235348
CN(C)C1=CC=C(C2=C(C)C=C(C=O)C=C2C)C=C1,0.237865
CN(C)C1=CC=C(C2=CC=C([N+]#[C-])C=C2)C=C1,0.229068
CN(C)C1=CC=C(C2=CC=C(C=O)C=C2)C=C1,0.236522
CN(C)C1=CC=C2C(C=C(C(N(CC(OC)=O)C3=O)=O)C3=C2)=C1,0.220693
CN(C)C1=CC=C2C(C=CC(C(C=C)=O)=C2)=C1,0.227773
CN(C)C1=CC=C2C(C=CC(C(CBr)=O)=C2)=C1,0.226751
CN(C)C1=CC=CC2=C(S(=O)(NCCN)=O)C=CC=C21,0.226055
CN(C)C1=CC=CC2=C(S(=O)(NN)=O)C=CC=C21,0.228872
CN(C)C1=CC2=C(C(C=CC(C=O)=C3)=C3C2(C)C)C=C1,0.223368
CN(C)C1=CC2=C(C3=NC=C4N3C2=CC=C4)C=C1,0.227823
CN(C)C1=CC2=CC=C(C#C)C=C2C=C1,0.230352
CN(C)c1ccnc(NCc2ccccc2)c1C#N,0.260363
CN(C)c1nc(Nc2ccccc2)c(C#N)c(=O)o1,0.22427
CN(C)c1oc(-c2ccc(OCc3ccccc3)cc2)nc1C#N,0.22035
CN(C)CC#CCOCCOCCC#N,0.296163
CN(C)CC(C)(C)NS(=O)(=O)c1ccc(Cl)cc1,0.262354
CN(C)CCCNC1=CC(=O)OC12CCCCC2,0.253173
CN(C1=CC=C(C=C1)C=CC2=C/C(C=C(C)O2)=C(C#N)/C#N)C,0.197133
CN(C1=CC=C2C=C(C(CC)=O)C=CC2=C1)C,0.228927
CN(c1ccc(C(=O)NCc2ccccc2)cc1)S(C)(=O)=O,0.250357
CN(CC(=O)Nc1ccncc1)S(=O)(=O)c1ccccc1,0.248358
CN(Cc1ccccc1)C(=O)c1ccc([N+](=O)[O-])o1,0.266947
CN=C1SC(CC(=O)Nc2cccc(Cl)c2Cl)C(=O)N1C,0.227334
CN1C(=CC(=O)c2cccs2)Sc2ccccc21,0.218969
CN1C(=CC=C(C#N)C#N)C(C)(C)c2ccccc21,0.212152
CN1C(=O)C2=C(c3cc4sc(-c5cccs5)cc4s3)N(C)C(=O)C2=C1c1cc2sccc2s1,0.165363
CN1C(=O)C2=C(c3cc4sccc4s3)N(C)C(=O)C2=C1c1cc2sccc2s1,0.177835
CN1C(=O)C2=C(c3ccc(-c4ccc5ccccc5c4)s3)N(C)C(=O)C2=C1c1cccs1,0.176983
CN1C(=O)C2=C(c3ccc(-c4ccccc4)s3)N(C)C(=O)C2=C1c1cccs1,0.183057
CN1C(=O)C2=C(c3ccc(-c4ccco4)o3)N(C)C(=O)C2=C1c1ccco1,0.193739
CN1C(=O)C2=C(c3ccc(-c4cccs4)o3)N(C)C(=O)C2=C1c1ccco1,0.189199
CN1C(=O)C2=C(c3ccc(-c4cccs4)s3)N(C)C(=O)C2=C1c1cccs1,0.183474
CN1C(=O)c2cccc(NC(=O)C3CCCCC3)c2C1=O,0.238693
CN1C(=O)c2csc(-c3cc4c(s3)-c3sccc3[Si]4(C)C)c2C1=O,0.189236
CN1C(=O)c2csc(-c3cc4c(s3)-c3sccc3C4(C)C)c2C1=O,0.192534
CN1C(=O)CC(Sc2ccccc2C(=O)O)C1=O,0.253215
Cn1c(=O)n(C)c2cc(C(N)=O)ccc21,0.252425
Cn1c(-c2ccc(-c3cccc4nsnc43)s2)ccc1C1=S=CC=C1,0.203545
Cn1c(-c2ccccc2)cc2c3no[n+]([O-])c3ccc21,0.241526
Cn1c(ccc1-c1scc2ccsc12)-c1scc2nccnc12,0.209027
Cn1c(CNC(=O)C(C)(C)C)nc2ccccc21,0.25915
Cn1c(N=Cc2cccs2)nc2ccccc21,0.220087
Cn1c(NCc2c[nH]c3ccccc23)nc2ccccc21,0.244793
Cn1c(SCC(=O)N2CCc3ccccc3C2)nnc1-c1cccs1,0.231063
Cn1c(SCC(=O)N2CCOCC2)nnc1-c1ccccc1,0.234163
Cn1c(SCC(=O)Nc2ccc(F)cc2F)nnc1-c1cccnc1,0.309258
Cn1c(SCc2ccccc2F)nnc1-c1ccccn1,0.229856
CN1C2=C(C3=C1C=CC=C3)C=CC=C2,0.241884
Cn1c2c(c(=O)n(C)c1=O)CN(CC1CCCO1)CN2,0.233592
Cn1c2c(c(=O)n(C)c1=O)CN(CCN1CCNCC1)CN2,0.252973
Cn1c2cc(C=C(C#N)C#N)sc2c2sc(C=C(C#N)C#N)cc21,0.190278
Cn1c2ccc(C=C(C#N)C#N)cc2c2cc(C=C(C#N)C#N)ccc21,0.202865
CN1c2ccccc2C(=C2c3ccc(-c4cccs4)cc3N(C)C2=O)C1=O,0.188319
Cn1c2ccccc2c2ccc(-c3ccc(-c4ccc(-c5cccs5)c5nonc54)s3)cc21,0.182679
Cn1c2ccccc2c2ccc(-c3ccc(-c4ccc(-c5cccs5)c5nsnc54)s3)cc21,0.180532
Cn1c2ccccc2c2ccc(-c3ccc(-c4cnc(-c5cccs5)c5nonc54)s3)cc21,0.186649
Cn1c2ccccc2c2ccc(-c3ccc(-c4cnc(-c5cccs5)c5nsnc54)s3)cc21,0.184256
Cn1c2ccccc2c2ccc(-c3ccc(-c4nnc(-c5cccs5)c5nonc54)s3)cc21,0.189505
Cn1c2ccccc2c2ccccc21,0.241884
CN1c2ccccc2N(C)c2cc(-c3cc4[nH]c5ccncc5c4cn3)ccc21,0.192971
CN1c2ccccc2N(C)c2cc(-c3cc4cnccc4[nH]3)ccc21,0.196492
CN1c2ccccc2N(C)c2cc(-c3ccc(-c4ccccn4)nc3)ccc21,0.197811
CN1c2ccccc2N(C)c2cc(-c3ccc(-c4cnccn4)cc3)ccc21,0.20347
CN1c2ccccc2N(C)c2cc(-c3ccc4[nH]nnc4c3)ccc21,0.217471
CN1c2ccccc2N(C)c2cc(-c3ccc4c(=O)cc[nH]c4c3)ccc21,0.200868
CN1c2ccccc2N(C)c2cc(-c3ccc4c(c3)[nH]c3ncccc34)ccc21,0.197556
CN1c2ccccc2N(C)c2cc(-c3ccc4c(c3)C(=O)C=CC4=O)ccc21,0.223842
CN1c2ccccc2N(C)c2cc(-c3ccc4c(c3)C(=O)NC4=O)ccc21,0.217028
CN1c2ccccc2N(C)c2cc(-c3ccc4c(c3)sc3ccccc34)ccc21,0.191844
CN1c2ccccc2N(C)c2cc(-c3ccc4nccnc4c3)ccc21,0.213773
CN1c2ccccc2N(C)c2cc(-c3ccccc3C#N)ccc21,0.209631
CN1c2ccccc2N(C)c2cc(-c3cnc4cccnc4c3)ccc21,0.208194
CN1c2ccccc2N(C)c2cc(-c3cnc4ncccc4c3)ccc21,0.208574
CN1c2ccccc2N(C)c2cc(-c3cnc4nccnc4n3)ccc21,0.209844
CN1c2ccccc2N(C)c2cc(-c3cnoc3)ccc21,0.212839
CN1c2ccccc2N(C)c2cc(-c3cscn3)ccc21,0.208654
CN1c2ccccc2N(C)c2cc(-c3nc4ccccc4o3)ccc21,0.195924
CN1c2ccccc2N(C)c2cc(-c3ncncc3C#N)ccc21,0.205947
CN1c2ccccc2N(C)c2cc(-c3ncon3)ccc21,0.216826
CN1c2ccccc2Oc2c(-c3cc4[nH]c5ccncc5c4cn3)cccc21,0.20105
CN1c2ccccc2Oc2c(-c3cc4cnccc4[nH]3)cccc21,0.203776
CN1c2ccccc2Oc2c(-c3ccc(-c4ccccn4)nc3)cccc21,0.205469
CN1c2ccccc2Oc2c(-c3ccc(-c4cnccn4)cc3)cccc21,0.211171
CN1c2ccccc2Oc2c(-c3ccc4[nH]nnc4c3)cccc21,0.22338
CN1c2ccccc2Oc2c(-c3ccc4c(=O)cc[nH]c4c3)cccc21,0.209333
CN1c2ccccc2Oc2c(-c3ccc4c(c3)[nH]c3ncccc34)cccc21,0.205346
CN1c2ccccc2Oc2c(-c3ccc4c(c3)C(=O)C=CC4=O)cccc21,0.229973
CN1c2ccccc2Oc2c(-c3ccc4c(c3)C(=O)NC4=O)cccc21,0.223677
CN1c2ccccc2Oc2c(-c3ccc4c(c3)sc3ccccc34)cccc21,0.19966
CN1c2ccccc2Oc2c(-c3ccc4nccnc4c3)cccc21,0.221416
CN1c2ccccc2Oc2c(-c3ccccc3C#N)cccc21,0.219474
CN1c2ccccc2Oc2c(-c3cnc4cccnc4c3)cccc21,0.214655
CN1c2ccccc2Oc2c(-c3cnc4ncccc4c3)cccc21,0.215051
CN1c2ccccc2Oc2c(-c3cnc4nccnc4n3)cccc21,0.218569
CN1c2ccccc2Oc2c(-c3cnoc3)cccc21,0.220475
CN1c2ccccc2Oc2c(-c3cscn3)cccc21,0.215468
CN1c2ccccc2Oc2c(-c3nc4ccccc4o3)cccc21,0.204524
CN1c2ccccc2Oc2c(-c3ncncc3C#N)cccc21,0.219835
CN1c2ccccc2Oc2c(-c3ncon3)cccc21,0.223854
CN1c2ccccc2Oc2cc(-c3cc4[nH]c5ccncc5c4cn3)ccc21,0.19855
CN1c2ccccc2Oc2cc(-c3cc4cnccc4[nH]3)ccc21,0.203165
CN1c2ccccc2Oc2cc(-c3ccc(-c4ccccn4)nc3)ccc21,0.203016
CN1c2ccccc2Oc2cc(-c3ccc(-c4cnccn4)cc3)ccc21,0.208063
CN1c2ccccc2Oc2cc(-c3ccc4[nH]nnc4c3)ccc21,0.221677
CN1c2ccccc2Oc2cc(-c3ccc4c(=O)cc[nH]c4c3)ccc21,0.206535
CN1c2ccccc2Oc2cc(-c3ccc4c(c3)[nH]c3ncccc34)ccc21,0.202998
CN1c2ccccc2Oc2cc(-c3ccc4c(c3)C(=O)C=CC4=O)ccc21,0.227579
CN1c2ccccc2Oc2cc(-c3ccc4c(c3)C(=O)NC4=O)ccc21,0.222207
CN1c2ccccc2Oc2cc(-c3ccc4c(c3)sc3ccccc34)ccc21,0.197106
CN1c2ccccc2Oc2cc(-c3ccc4nccnc4c3)ccc21,0.21954
CN1c2ccccc2Oc2cc(-c3ccccc3C#N)ccc21,0.215432
CN1c2ccccc2Oc2cc(-c3cnc4cccnc4c3)ccc21,0.213078
CN1c2ccccc2Oc2cc(-c3cnc4ncccc4c3)ccc21,0.21403
CN1c2ccccc2Oc2cc(-c3cnc4nccnc4n3)ccc21,0.215549
CN1c2ccccc2Oc2cc(-c3cnoc3)ccc21,0.220569
CN1c2ccccc2Oc2cc(-c3cscn3)ccc21,0.215434
CN1c2ccccc2Oc2cc(-c3nc4ccccc4o3)ccc21,0.202659
CN1c2ccccc2Oc2cc(-c3ncncc3C#N)ccc21,0.21333
CN1c2ccccc2Oc2cc(-c3ncon3)ccc21,0.22408
CN1c2ccccc2Sc2cc(C=Cc3ccsc3-c3cccs3)ccc21,0.186271
Cn1c2ccsc2c2sc(-c3ccc(-c4ccc(-c5cccs5)c5nsnc54)s3)cc21,0.17965
Cn1cc(CNC(=O)Nc2ccc3c(c2)OCO3)cn1,0.253778
CN1CC2=C(N3C=C(C(C)=O)C=CC3=C2C4=CC=C(O)C=C4)C1=O,0.207256
Cn1cccc1-c1sc(-c2scc3ccCc23)c2ccsc12,0.194842
CN1CCN(C(=O)c2cc(Cl)ccc2Cl)CC1,0.277349
CN1CCN(Cc2ccc(Br)s2)CC1,0.267169
CN1CCN(Cc2ccc(OCc3ccccc3)cc2)CC1,0.256061
Cn1ccnc1SCCC#N,0.269532
CN1N=C2C(C=C([N+]([O-])=O)C=C2)=C1C3=CC=C(O3)C=O,0.229346
CN1N=C2C(C=C(C(C)=O)C=C2)=C1C3=CC=C(O3)C,0.225576
CN1N=C2C(C=C(C(C)=O)C=C2)=C1C3=CC=C(O3)C(C)=O,0.218336
CN1N=C2C(C=C(C(C)=O)C=C2)=C1C3=CC=C(O3)C(OCC)=O,0.213558
CN1N=C2C(C=C(C(C)=O)C=C2)=C1C3=CC=C(O3)C=O,0.224017
CN1N=C2C(C=C(C(C)=O)C=C2)=C1C3=CC=C(OC)O3,0.227771
CN1N=C2C(C=C(C(C)=O)C=C2)=C1C3=CC=C(S3)C,0.217766
CN1N=C2C(C=C(C(C)=O)C=C2)=C1C3=CC=C(S3)C=O,0.220864
CN1N=C2C(C=C(C=O)C=C2)=C1C3=CC=C(O3)C,0.229535
CN1N=C2C(C=C(C=O)C=C2)=C1C3=CC=C(O3)CO,0.228264
CN1N=C2C(C=C(C=O)C=C2)=C1C3=CC4=C(O3)C=CC=C4,0.214422
CN1N=C2C(C=C(N(C)C)C=C2)=C1C3=CC=C(O3)C,0.220175
CN1N=C2C(C=C(N(C)C)C=C2)=C1C3=CC=C(O3)C(C)=O,0.220321
CN1N=C2C(C=C(N(C)C)C=C2)=C1C3=CC=C(O3)C(OCC)=O,0.215584
CN1N=C2C(C=C(N(C)C)C=C2)=C1C3=CC=C(O3)C=O,0.227808
CN1N=C2C(C=C(N(C)C)C=C2)=C1C3=CC=C(OC)O3,0.220687
CN1N=C2C(C=C(N(C)C)C=C2)=C1C3=CC=C(S3)C,0.216918
CN1N=C2C(C=C(N(C)C)C=C2)=C1C3=CC=C(S3)C=O,0.22086
CN1N=C2C(C=C(OC)C=C2)=C1C3=CC=C(O3)C,0.227394
CN1N=C2C(C=C(OC)C=C2)=C1C3=CC=C(O3)C(C)=O,0.225269
CN1N=C2C(C=C(OC)C=C2)=C1C3=CC=C(O3)C(OCC)=O,0.22064
CN1N=C2C(C=C(OC)C=C2)=C1C3=CC=C(O3)C=O,0.230555
CN1N=C2C(C=C(OC)C=C2)=C1C3=CC=C(OC)O3,0.228229
CN1N=C2C(C=C(OC)C=C2)=C1C3=CC=C(S3)C,0.221834
CN1N=C2C(C=C(OC)C=C2)=C1C3=CC=C(S3)C=O,0.227125
CN1N=C2C(C=CC=C2)=C1C3=CC=C(C(C)=O)O3,0.230674
CN1N=C2C(C=CC=C2)=C1C3=CC=C(C(NC)=O)S3,0.220039
CN1N=C2C(C=CC=C2)=C1C3=CC=C(C(OCC)=O)O3,0.223741
CN1N=C2C(C=CC=C2)=C1C3=CC=C(C)O3,0.234639
CN1N=C2C(C=CC=C2)=C1C3=CC=C(C)S3,0.227843
CN1N=C2C(C=CC=C2)=C1C3=CC=C(C=O)O3,0.238161
CN1N=C2C(C=CC=C2)=C1C3=CC=C(O3)/C=C(C#N)/C#N,0.218222
CN1N=C2C(C=CC=C2)=C1C3=CC4=C(C=CC=C4)O3,0.218934
CN1N=C2C(C=CC=C2)=C1C3=CC4=C(C=CC=C4)S3,0.214789
Cn1nc(C(=O)NCc2ccc(F)cc2)c2ccccc2c1=O,0.230733
Cn1ncc2nnn(-c3ccccc3)c(=O)c21,0.23875
Cn1nccc1C(=O)c1ccc(Cl)cc1,0.255336
CNC(=O)c1[nH]cnc1C(=O)Nc1ccccc1C,0.237138
CNC(=O)CN1C(=O)CSc2nc(C)cc(C)c21,0.233242
CNC(=O)CSc1nnnn1-c1ccc2c(c1)OCCO2,0.232646
CNC=C1C(=O)C(C)(C)Oc2ccc3ccc(=O)oc3c21,0.225347
CNC1=CC=C(C2=CC=C([N+]#[C-])C=C2)C=C1,0.237334
CNC1=NC=NC2=C1C3=CC(CCC)=NN3C(CCC)=C2,0.212721
CNc1nc(OC)nc(N2CCOCC2)n1,0.238822
COC(=O)C(Cc1ccccc1)NC(=O)N1CC(C)OC(C)C1,0.246952
COC(=O)C(O)(NC(=O)OCc1ccccc1)C(F)(F)F,0.264259
COC(=O)C1C(=O)NC(SC)=C(C#N)C1c1ccccc1F,0.223534
COC(=O)C1C(=O)NCC1c1ccc(OC)cc1,0.25168
COC(=O)c1cc(CC(=O)c2ccc(O)cc2O)c(C)o1,0.244318
COC(=O)c1cc(COC(=O)c2ccc3ccccc3n2)oc1C,0.244371
COC(=O)c1cc2c(csc2-c2cc3c(s2)c(OC)c2ccsc2c3OC)s1,0.186916
COC(=O)c1cc2c(csc2-c2sc3c(c2F)c(OC)c2scc(F)c2c3OC)s1,0.187136
COC(=O)c1cc2ccc(OC)c(OC)c2c(=O)s1,0.228563
COC(=O)c1cc2ccsc2n1Cc1cc(=O)n2ccccc2n1,0.236025
COC(=O)c1cc2csc(-c3cc4c(s3)c(C)c3ccsc3c4C)c2s1,0.19245
COC(=O)c1cc2csc(-c3cc4c(s3)c(OC)c3ccsc3c4OC)c2s1,0.192239
COC(=O)c1cc2csc(-c3ccc(-c4ccc(-c5sccc5C)s4)s3)c2s1,0.183064
COC(=O)c1cc2csc(-c3cccs3)c2s1,0.22268
COC(=O)c1ccc(C)c(N(CCO)CCO)c1,0.233558
COC(=O)c1ccc(Cl)c(NC(=O)NC2CCCCC2)c1,0.231368
COC(=O)c1ccc(CON2C(=O)c3ccccc3C2=O)cc1,0.232419
COC(=O)c1ccc(NC(=O)c2cccc(OC)c2)cc1,0.228255
COC(=O)c1ccc(S(=O)(=O)N2CCCC2)o1,0.252841
COC(=O)c1ccccc1-n1c(C)nc2ccccc2c1=O,0.230729
COC(=O)c1ccccc1NC(=O)Nc1cccs1,0.24116
COC(=O)c1ccccc1NC(=S)NC(=O)C1CC1,0.254526
COC(=O)c1nnn(Cc2ccccc2)c1N,0.264452
COC(=O)c1sc2c(csc2-c2cc3c(s2)c(OC)c2ccsc2c3OC)c1F,0.189578
COC(=O)c1sc2ccccc2c1C(=O)OC,0.236138
COC(=O)c1sc2csc(-c3cc4c(s3)c(OC)c3ccsc3c4OC)c2c1F,0.187843
COC(=O)c1sc2csc(-c3sc4c(c3F)c(OC)c3scc(F)c3c4OC)c2c1F,0.189637
COC(=O)c1sccc1NC(=O)NC1CCCCC1,0.241789
COC(=O)c1sccc1NC(=S)N1CCCC(C)C1,0.236977
COC(=O)CCC(=O)Nc1nnc(C(F)(F)F)s1,0.273968
COC(=O)CN1C(=O)COc2ccc(Cl)cc21,0.247959
COC(=O)Cn1cc(C(=O)c2ccco2)c2ccccc21,0.229769
COC(=O)CSC(C)C(=O)Nc1nnc(C(C)C)s1,0.244931
COC(=O)NN=Cc1sc(N2CCCCC2)nc1-c1cccs1,0.204077
COC(C(OC)=C1)=CC=C1C2=CC=NC3=NC=NN23,0.229664
COC(C=C1)=C(OC)C=C1C2=NN3C=CC=NC3=N2,0.241569
COC(C=C1)=CC=C1/C=C/C2=C3C(C=CC=C3)=CC=N2,0.209641
COC(C=C1)=CC=C1/C=C/C2=CC=NC3=CC=CC=C32,0.213147
COC(C=C1)=CC=C1/C=C/C2=NC3=CC=CC=C3C=C2,0.209453
COC(C=C1)=CC=C1C2=C3N4C(C5=C(C=CC=C5)C4=CC=C3)=N2,0.203724
COC(C=C1)=CC=C1C2=CC=CC3=CN=C(C4=CC=CC=C4)N32,0.205945
COC(C=C1)=CC=C1C2=CC=NC3=NC=NN23,0.239046
COC(C=C1)=CC=C1C2=NC=C3N2C(C4=CC=CC=C4)=CC=C3,0.208284
COC(C=C1)=CC=C1C2=NN(C3=CC=C(C#N)C=C3)N=C2,0.225677
COC(C=C1)=CC=C1C2=NN(C3=CC=CC=C3)N=C2,0.225838
COC(C=C1)=CC=C1C2=NN3C=CC=NC3=N2,0.249253
COC(C=C1)=CC=C1N2N=C(C=N2)C3=CC=C(OC)C=C3,0.219175
COC(C=C1)=CC=C1N2N=C(C=N2)C3=CC=CC=C3,0.225233
COC(C=C1)=CC=C1N2N=CC(C3=CC=CC=C3)=N2,0.225233
COC1=C(OC)C2=C(C3=NC=C4N3C2=CC=C4)C=C1OC,0.222132
COC1=C2C(C=C(C3=C4C(C(N(C)C4=O)=O)=CS3)S2)=C(OC)C5=C1C=CS5,0.191465
COC1=C2C(C=C(C3=C4C(SC(C(C)=O)=C4)=CS3)S2)=C(OC)C5=C1C=CS5,0.189897
COC1=C2C(C=C(C3=C4C(SC(C(C)=O)=C4F)=CS3)S2)=C(OC)C5=C1C=CS5,0.191034
COC1=CC(C=C2)=C(C=C1)C=C2/C=C/C3=CC=NC4=CC=CC=C43,0.201528
COC1=CC(C=C2)=C(C=C1)C=C2/C=C/C3=NC4=CC=CC=C4C=C3,0.196574
COC1=CC(C2=NC(C=CC=C3)=C3N2C4=C5C=CC=C4)=C5C=C1,0.206778
COC1=CC=C(C=C1)C2=NN=C3N2C=CC=C3,0.24502
COC1=CC=C(C=C1OC)C2=NN=C3N2C=CC=C3,0.240538
COC1=CC=CC2=C1C3=NC=C4N3C2=CC=C4,0.234547
COC1=CC2=C(C=C1)C3=NC(C=CC=C4)=C4N3C5=C2C=CC=C5,0.205779
COc1c[nH]n(C2CCCCC2)c(=O)c1=O,0.273854
COc1c2cc(-c3cccs3)sc2c(OC)c2ccsc21,0.204183
COc1c2ccsc2c(OC)c2cc(-c3scc4c3C(=O)N(C)C4=O)sc21,0.191183
COc1c2ccsc2c(OC)c2cc(-c3scc4cc(C(C)=O)sc43)sc21,0.194548
COc1c2ccsc2c(OC)c2cc(-c3scc4sc(C(C)=O)c(F)c43)sc21,0.189415
COc1c2ccsc2c(OC)c2cc(-c3scc4sc(C(C)=O)cc43)sc21,0.190248
COc1c2ccsc2c(OC)c2cc(-c3scc4sc(S(C)(=O)=O)cc43)sc21,0.185348
COc1cc(C(=O)NCc2cn3ccsc3n2)cc(OC)c1OC,0.301703
